Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
APP102746,8000,0,Self-Employed,39,Married,1.0,602.0,0,5.9,3400.0,75000.0,82000,180,Home,Urban,Undergraduate,Male,Self,0
APP102747,8000,3200,Salaried,48,Single,1.0,710.0,0,5.0,2600.0,0.0,135000,360,Business,Rural,Graduate,Female,Private,0
APP102748,8000,3000,Business,42,Married,2.0,735.0,1,45.0,6300.0,0.0,268000,60,Business,Urban,Graduate,Male,Private,0
APP102749,8000,3000,Self-Employed,33,Married,1.0,831.0,1,5.6,58700.0,62000.0,159000,240,Personal,Semi-Urban,Graduate,Female,Private,1
APP102750,8000,3000,Salaried,39,Married,1.0,701.0,3,14.8,16100.0,209000.0,220000,120,Home,Urban,Postgraduate,Male,Self,1
APP102751,8000,3000,Self-Employed,29,Married,0.0,620.0,0,90.0,11900.0,278000.0,267000,12,Home,Rural,Graduate,Female,Self,0
APP102752,8000,0,Salaried,58,Married,0.0,634.0,0,14.3,1500.0,0.0,155000,120,Business,Rural,Postgraduate,Male,Self,0
APP102753,8000,0,Salaried,36,Married,0.0,728.0,1,9.9,4300.0,0.0,142000,180,Business,Rural,Graduate,Male,Self,0
APP102754,8000,0,Business,38,Single,2.0,559.0,0,11.2,33900.0,74000.0,58000,60,Home,Rural,Graduate,Male,Self,0
APP102755,8000,0,Salaried,41,Single,2.0,806.0,1,33.4,6200.0,172000.0,142000,60,Home,Urban,Graduate,Female,Private,1
APP102756,8000,3000,Salaried,27,Married,0.0,622.0,1,11.1,72800.0,224000.0,186000,180,Home,Rural,Postgraduate,Male,Self,1
APP102757,8000,3000,Business,51,Single,0.0,758.0,1,25.5,12700.0,354000.0,298000,120,Home,Semi-Urban,Postgraduate,Female,Self,1
APP102758,8000,0,Self-Employed,27,Married,2.0,779.0,1,13.4,7000.0,65000.0,134000,120,Business,Rural,Graduate,Female,Govt,1
APP102759,8000,0,Salaried,25,Married,1.0,900.0,0,10.2,5900.0,0.0,169000,180,Education,Semi-Urban,Graduate,Male,Private,1
APP102760,8000,0,Salaried,36,Married,0.0,,0,73.8,7600.0,0.0,197000,36,Personal,Urban,Postgraduate,Male,Private,0
APP102761,8000,0,Salaried,25,Single,0.0,,0,33.4,1900.0,51000.0,138000,60,Education,Semi-Urban,Undergraduate,Male,Self,0
APP102762,8000,3000,Self-Employed,53,Married,0.0,642.0,1,5.0,21400.0,165000.0,135000,360,Home,Urban,Graduate,Male,Self,1
APP102763,8000,3000,Salaried,35,Single,1.0,695.0,0,37.3,12600.0,305000.0,302000,60,Home,Semi-Urban,Postgraduate,Female,Self,1
APP102764,8000,0,Salaried,21,Single,0.0,621.0,0,9.7,6300.0,58000.0,220000,240,Personal,Semi-Urban,Graduate,Female,Self,0
APP102765,8000,0,Business,39,Married,1.0,789.0,0,21.9,7200.0,0.0,221000,120,Personal,Urban,Graduate,Male,Private,0
APP102766,8000,3000,Salaried,43,Single,3.0,770.0,0,5.0,18200.0,68000.0,138000,360,Education,Rural,Graduate,Male,Govt,1
APP102767,8000,3000,Salaried,33,Single,0.0,656.0,0,34.5,61700.0,184000.0,149000,36,Home,Rural,Undergraduate,Male,Govt,1
APP102768,8000,0,Salaried,24,Married,0.0,616.0,0,7.7,37500.0,269000.0,224000,360,Home,Rural,Graduate,Male,Private,1
APP102769,8000,0,Self-Employed,36,Married,0.0,632.0,1,5.9,9800.0,78000.0,72000,180,Home,Rural,Undergraduate,Female,Private,1
APP102770,8000,0,Salaried,33,Single,1.0,637.0,0,90.0,3600.0,88000.0,174000,12,Personal,Semi-Urban,Postgraduate,Male,Private,0
APP102771,8000,3500,Salaried,28,Single,1.0,708.0,2,24.4,1700.0,30000.0,150000,60,Personal,Semi-Urban,Undergraduate,Female,Private,0
APP102772,8000,0,Business,27,Married,0.0,689.0,1,19.0,9200.0,69000.0,186000,120,Education,Urban,Graduate,Male,Self,1
APP102773,8000,3000,Salaried,39,Married,0.0,745.0,1,23.0,3700.0,10000.0,286000,120,Business,Rural,Graduate,Male,Private,0
APP102774,8000,3000,Salaried,47,Married,2.0,813.0,0,15.7,9500.0,97000.0,174000,120,Personal,Rural,Undergraduate,Male,Self,1
APP102775,8000,3000,Salaried,42,Married,2.0,706.0,0,5.0,10800.0,57000.0,106000,360,Education,Semi-Urban,Postgraduate,Male,Self,1
APP102776,8000,0,Salaried,21,Married,0.0,725.0,1,16.5,16600.0,240000.0,189000,120,Home,Rural,Undergraduate,Male,Private,1
APP102777,8000,3000,Salaried,44,Single,0.0,900.0,0,6.9,2500.0,47000.0,81000,120,Business,Semi-Urban,Graduate,Female,Private,1
APP102778,8000,3000,Salaried,45,Single,1.0,731.0,0,5.0,3300.0,0.0,70000,240,Personal,Semi-Urban,Graduate,Female,Self,0
APP102779,8000,0,Salaried,51,Married,0.0,619.0,2,13.1,5900.0,263000.0,216000,240,Home,Rural,Postgraduate,Male,Private,0
APP102780,8000,3000,Salaried,28,Single,0.0,657.0,2,59.3,10500.0,98000.0,282000,36,Personal,Semi-Urban,Graduate,Male,Private,0
APP102781,8000,3000,Business,37,Single,2.0,522.0,1,7.4,9900.0,24000.0,220000,240,Education,Semi-Urban,Postgraduate,Male,Govt,0
APP102782,8000,0,Business,43,Married,0.0,713.0,2,14.5,106700.0,0.0,176000,180,Business,Urban,Graduate,Female,Private,0
APP102783,8000,0,Self-Employed,32,Married,2.0,622.0,1,90.0,800.0,20000.0,231000,36,Business,Semi-Urban,Graduate,Male,Govt,0
APP102784,8000,0,Business,43,Married,1.0,599.0,0,11.1,24600.0,0.0,60000,60,Personal,Semi-Urban,Graduate,Female,Private,0
APP102785,8000,0,Salaried,37,Single,0.0,594.0,1,90.0,23400.0,40000.0,90000,12,Personal,Semi-Urban,Graduate,Male,Private,0
APP102786,8000,3000,Business,29,Married,1.0,774.0,1,16.4,3200.0,210000.0,259000,120,Home,Semi-Urban,Graduate,Male,Private,1
APP102787,8000,0,Salaried,30,Single,1.0,648.0,1,17.8,5100.0,24000.0,99000,60,Personal,Urban,Postgraduate,Female,Self,0
APP102788,8000,3000,Business,50,Married,0.0,732.0,2,8.0,47200.0,2000.0,121000,120,Personal,Semi-Urban,Graduate,Male,Private,1
APP102789,8000,0,Business,28,Married,0.0,714.0,0,7.5,4300.0,25000.0,133000,180,Education,Rural,Graduate,Male,Self,1
APP102790,8000,3000,Self-Employed,26,Married,1.0,698.0,0,9.7,4400.0,70000.0,257000,240,Personal,Urban,Undergraduate,Male,Self,1
APP102791,8000,0,Business,41,Married,1.0,637.0,1,5.0,9100.0,0.0,88000,240,Business,Urban,Graduate,Male,Private,0
APP102792,8000,0,Self-Employed,37,Single,1.0,716.0,1,7.0,13500.0,141000.0,130000,240,Home,Urban,Graduate,Male,Private,1
APP102793,8000,0,Salaried,24,Single,0.0,625.0,2,5.5,22000.0,131000.0,148000,360,Home,Rural,Postgraduate,Female,Private,1
APP102794,8000,0,Salaried,32,Married,3.0,694.0,0,5.0,22900.0,6000.0,81000,360,Personal,Semi-Urban,Undergraduate,Female,Self,1
APP102795,8000,0,Self-Employed,29,Single,1.0,771.0,1,5.0,17700.0,0.0,140000,360,Business,Rural,Graduate,Male,Self,1
APP102796,8000,3000,Salaried,31,Single,1.0,798.0,0,37.2,1200.0,99000.0,295000,60,Business,Semi-Urban,Graduate,Female,Private,1
APP102797,8000,3000,Self-Employed,63,Married,1.0,624.0,2,43.5,7800.0,135000.0,263000,60,Personal,Semi-Urban,Postgraduate,Male,Govt,0
APP102798,8000,0,Business,34,Single,0.0,705.0,1,9.3,15800.0,41000.0,145000,180,Business,Rural,Graduate,Male,Self,1
APP102799,8000,0,Salaried,29,Married,3.0,724.0,1,6.7,16100.0,0.0,72000,120,Personal,Urban,Undergraduate,Male,Private,1
APP102800,8000,0,Self-Employed,58,Married,0.0,,1,19.4,4000.0,61000.0,52000,36,Home,Urban,Undergraduate,Male,Govt,1
APP102801,8000,0,Business,46,Married,2.0,740.0,1,12.4,2900.0,22000.0,61000,60,Personal,Semi-Urban,Undergraduate,Male,Self,1
APP102802,8000,3000,Business,45,Single,1.0,749.0,0,5.9,2700.0,238000.0,264000,360,Home,Urban,Graduate,Female,Private,1
APP102803,8000,3000,Business,29,Married,2.0,829.0,2,21.1,12900.0,277000.0,252000,120,Home,Urban,Graduate,Male,Private,1
APP102804,8000,3000,Salaried,49,Single,2.0,874.0,0,22.4,22200.0,0.0,263000,120,Education,Urban,Undergraduate,Male,Self,1
APP102805,8000,3000,Business,46,Single,1.0,657.0,1,90.0,9300.0,183000.0,147000,12,Home,Urban,Graduate,Male,Private,0
APP102806,8000,0,Self-Employed,39,Married,3.0,821.0,1,5.0,2800.0,71000.0,65000,240,Home,Urban,Graduate,Female,Private,1
APP102807,8000,3000,Salaried,21,Married,3.0,703.0,2,15.7,9700.0,227000.0,255000,120,Home,Rural,Postgraduate,Female,Private,1
APP102808,8000,0,Salaried,37,Married,0.0,664.0,0,78.7,3100.0,,225000,36,Home,Urban,Graduate,Male,Private,0
APP102809,8000,3000,Self-Employed,55,Married,0.0,734.0,0,5.0,3900.0,215000.0,185000,360,Home,Urban,Graduate,Male,Self,1
APP102810,8000,3000,Salaried,40,Married,1.0,651.0,1,12.0,5600.0,78000.0,268000,240,Education,Urban,Undergraduate,Male,Private,0
APP102811,8000,3000,Self-Employed,34,Married,3.0,676.0,0,8.5,3600.0,0.0,258000,240,Personal,Semi-Urban,Graduate,Male,Govt,0
APP102812,8000,0,Self-Employed,35,Married,,581.0,0,8.6,2600.0,10000.0,212000,360,Business,Semi-Urban,Graduate,Male,Govt,0
APP102813,8000,3000,Salaried,36,Married,0.0,679.0,1,6.5,38200.0,19000.0,73000,120,Business,Rural,Graduate,Male,Private,1
APP102814,8000,0,Self-Employed,30,Married,1.0,763.0,0,13.4,1200.0,129000.0,231000,240,Education,Rural,Postgraduate,Male,Private,1
APP102815,8000,3000,Self-Employed,37,Married,0.0,728.0,2,37.2,4500.0,32000.0,294000,60,Personal,Urban,Graduate,Male,Private,0
APP102816,8000,3000,Salaried,52,Single,1.0,704.0,1,11.5,6500.0,319000.0,297000,240,Home,Urban,Graduate,Male,Private,1
APP102817,8000,0,Salaried,51,Single,0.0,836.0,0,90.0,27700.0,246000.0,239000,12,Home,Urban,Postgraduate,Female,Govt,0
APP102818,8000,3000,Salaried,30,Married,1.0,872.0,0,66.9,10900.0,38000.0,235000,36,Personal,Rural,Undergraduate,Female,Private,1
APP102819,8000,0,Salaried,50,Married,3.0,724.0,0,6.1,6100.0,0.0,64000,120,Personal,Semi-Urban,Graduate,Male,Self,0
APP102820,8000,0,Business,45,Married,1.0,815.0,1,90.0,3900.0,0.0,206000,12,Business,Urban,Undergraduate,Male,Govt,0
APP102821,8000,0,Salaried,44,Married,0.0,703.0,1,5.3,25500.0,2000.0,74000,180,Personal,Urban,Graduate,Male,Private,1
APP102822,8000,0,Self-Employed,42,Married,1.0,687.0,0,10.7,3600.0,172000.0,190000,180,Home,Semi-Urban,Postgraduate,Male,Private,1
APP102823,8000,0,Salaried,28,Single,0.0,766.0,0,7.0,10000.0,12000.0,129000,240,Business,Urban,Graduate,Female,Private,1
APP102824,8000,0,Salaried,33,Single,2.0,657.0,2,16.3,6800.0,17000.0,50000,36,Personal,Rural,Graduate,Male,Govt,0
APP102825,8000,0,Business,46,Married,1.0,459.0,1,27.8,13100.0,34000.0,132000,60,Business,Semi-Urban,Postgraduate,Female,Self,0
APP102826,8000,3000,Self-Employed,25,Single,2.0,648.0,1,8.9,39000.0,16000.0,276000,240,Personal,Semi-Urban,Graduate,Female,Private,1
APP102827,8000,3000,Salaried,27,Married,3.0,544.0,0,5.0,16400.0,85000.0,89000,240,Home,Semi-Urban,Graduate,Male,Self,1
APP102828,8000,3000,Salaried,41,Married,0.0,637.0,1,52.4,7100.0,74000.0,67000,12,Home,Urban,Graduate,Male,Private,0
APP102829,8000,3300,Salaried,30,Married,3.0,630.0,0,9.7,43300.0,170000.0,191000,180,Home,Semi-Urban,Postgraduate,Male,Private,1
APP102830,8000,3000,Salaried,46,Married,0.0,631.0,0,5.0,39300.0,74000.0,66000,240,Home,Semi-Urban,Graduate,Male,Self,1
APP102831,8000,0,Self-Employed,30,Married,1.0,561.0,3,76.1,25300.0,262000.0,227000,36,Home,Urban,Graduate,Male,Private,0
APP102832,8500,0,Salaried,40,Married,0.0,572.0,0,21.6,10700.0,90000.0,219000,120,Education,Semi-Urban,Graduate,Male,Private,0
APP102833,8000,0,Salaried,41,Married,0.0,621.0,0,14.7,3700.0,0.0,169000,120,Business,Rural,Graduate,Female,Private,0
APP102834,8000,3000,Salaried,33,Married,1.0,646.0,0,5.0,800.0,24000.0,71000,360,Business,Urban,Graduate,Male,Govt,1
APP102835,8000,3000,Business,35,Single,0.0,653.0,0,29.2,10000.0,109000.0,216000,60,Personal,Semi-Urban,Graduate,Male,Private,1
APP102836,8000,0,Business,31,Single,0.0,695.0,1,21.5,17600.0,214000.0,177000,120,Home,Urban,Graduate,Male,Govt,1
APP102837,8000,0,Salaried,37,Married,0.0,743.0,0,5.1,2100.0,132000.0,161000,360,Home,Semi-Urban,Graduate,Female,Govt,1
APP102838,8000,0,Self-Employed,28,Married,1.0,573.0,2,26.7,12300.0,23000.0,230000,120,Personal,Urban,Undergraduate,Male,Private,0
APP102839,8000,3000,Salaried,35,Married,0.0,585.0,2,14.9,5200.0,265000.0,285000,180,Home,Semi-Urban,Postgraduate,Female,Govt,0
APP102840,8000,0,Salaried,45,Single,1.0,813.0,2,90.0,13500.0,46000.0,118000,12,Business,Urban,Undergraduate,Male,Self,0
APP102841,8000,0,Self-Employed,26,Married,1.0,748.0,0,7.3,4400.0,69000.0,181000,360,Business,Urban,Graduate,Male,Self,1
APP102842,8000,0,Business,33,Married,1.0,610.0,0,5.4,3900.0,55000.0,137000,360,Education,Semi-Urban,Undergraduate,Male,Private,1
APP102843,8000,3000,Business,43,Married,0.0,559.0,1,10.0,7600.0,0.0,311000,240,Personal,Semi-Urban,Graduate,Male,Self,0
APP102844,8000,0,Self-Employed,21,Married,1.0,635.0,0,68.0,2500.0,148000.0,167000,36,Home,Rural,Undergraduate,Female,Self,0
APP102845,8000,3000,Salaried,56,Married,1.0,641.0,2,47.5,21200.0,86000.0,220000,36,Personal,Semi-Urban,Graduate,Male,Private,0
APP102846,8000,3000,Self-Employed,48,Single,1.0,733.0,1,9.3,8300.0,202000.0,198000,180,Home,Semi-Urban,Graduate,Female,Self,1
APP102847,8000,0,Salaried,22,Single,1.0,456.0,2,25.4,2600.0,109000.0,121000,60,Home,Semi-Urban,Graduate,Male,Govt,0
APP102848,8000,0,Self-Employed,21,Married,0.0,577.0,2,5.0,4400.0,0.0,76000,240,Personal,Urban,Graduate,Male,Private,0
APP102849,10500,3000,Salaried,38,Married,1.0,841.0,0,7.4,14600.0,1000.0,170000,180,Personal,Urban,Undergraduate,Male,Private,1
APP102850,8000,0,Self-Employed,26,Married,0.0,681.0,0,5.0,6000.0,7000.0,112000,360,Personal,Urban,Postgraduate,Male,Private,1
APP102851,8000,3000,Salaried,47,Married,0.0,661.0,3,19.1,16500.0,28000.0,107000,60,Education,Urban,Undergraduate,Female,Govt,1
APP102852,9800,0,Salaried,41,Single,0.0,629.0,0,15.6,3000.0,,250000,180,Personal,Urban,Postgraduate,Female,Private,0
APP102853,8000,0,Business,39,Married,2.0,750.0,0,5.0,6100.0,11000.0,50000,240,Personal,Rural,Graduate,Male,Private,1
APP102854,8000,3000,Salaried,32,Married,1.0,493.0,3,14.9,7500.0,144000.0,308000,180,Business,Rural,Graduate,Male,Private,0
APP102855,8000,0,Salaried,54,Married,3.0,617.0,3,5.0,75100.0,6000.0,73000,360,Business,Rural,Undergraduate,Male,Self,0
APP102856,9300,3000,Salaried,45,Single,3.0,492.0,0,20.2,3900.0,42000.0,89000,36,Personal,Rural,Postgraduate,Male,Private,0
APP102857,8000,0,Salaried,44,Single,3.0,678.0,0,10.2,15200.0,27000.0,239000,240,Personal,Semi-Urban,Postgraduate,Male,Private,1
APP102858,8000,3000,Salaried,50,Married,0.0,639.0,0,7.4,13000.0,45000.0,330000,360,Personal,Urban,Graduate,Male,Govt,1
APP102859,8000,0,Salaried,27,Married,1.0,533.0,0,8.4,46500.0,84000.0,85000,120,Home,Semi-Urban,Postgraduate,Male,Private,0
APP102860,8000,0,Business,50,Married,1.0,762.0,1,8.8,31600.0,90000.0,74000,120,Home,Rural,Undergraduate,Male,Private,1
APP102861,8000,0,Salaried,35,Single,1.0,742.0,0,28.4,5100.0,0.0,86000,36,Business,Semi-Urban,Graduate,Male,Govt,0
APP102862,8300,3000,Business,41,Married,0.0,772.0,0,6.8,2800.0,84000.0,206000,240,Business,Semi-Urban,Graduate,Male,Private,1
APP102863,8000,3000,Self-Employed,36,Married,0.0,544.0,0,8.5,2000.0,70000.0,151000,180,Personal,Urban,Graduate,Male,Private,0
APP102864,8000,3000,Salaried,21,Married,2.0,589.0,0,90.0,10300.0,2000.0,155000,12,Education,Semi-Urban,Undergraduate,Male,Govt,0
APP102865,8000,3000,Self-Employed,47,Single,3.0,772.0,2,11.8,22300.0,281000.0,280000,240,Home,Urban,Graduate,Female,Private,1
APP102866,8000,3100,Salaried,21,Married,1.0,744.0,1,6.5,25400.0,374000.0,304000,360,Home,Urban,Graduate,Male,Self,1
APP102867,8000,0,Self-Employed,28,Married,0.0,790.0,2,7.5,6200.0,0.0,234000,360,Education,Rural,Graduate,Male,Private,1
APP102868,8000,3000,Salaried,33,Married,3.0,642.0,2,10.6,8500.0,114000.0,202000,180,Education,Urban,Postgraduate,Male,Self,1
APP102869,8000,0,Salaried,21,Single,0.0,670.0,0,5.8,33700.0,0.0,95000,180,Business,Rural,Graduate,Male,Govt,0
APP102870,8000,0,Business,26,Single,3.0,727.0,1,5.7,3800.0,,155000,360,Home,Urban,Graduate,Female,Private,1
APP102871,8000,3000,Business,40,Single,2.0,526.0,4,20.1,700.0,102000.0,296000,120,Personal,Rural,Undergraduate,Male,Private,0
APP102872,8000,3000,Business,34,Married,1.0,681.0,2,5.0,25700.0,3000.0,74000,240,Education,Semi-Urban,Undergraduate,Female,Private,1
APP102873,8000,0,Salaried,35,Married,1.0,884.0,2,12.6,2500.0,97000.0,223000,240,Business,Semi-Urban,Graduate,Female,Private,1
APP102874,8000,3000,Self-Employed,28,Single,2.0,639.0,1,10.6,6100.0,36000.0,126000,120,Business,Urban,Postgraduate,Male,Private,0
APP102875,8000,0,Salaried,38,Married,1.0,527.0,1,42.0,12800.0,46000.0,108000,36,Education,Semi-Urban,Postgraduate,Male,Private,0
APP102876,8000,3000,Salaried,34,Single,0.0,700.0,2,90.0,5100.0,0.0,162000,12,Business,Rural,Graduate,Female,Govt,0
APP102877,8000,0,Salaried,21,Single,1.0,582.0,2,19.9,23900.0,62000.0,223000,120,Personal,Urban,Graduate,Male,Private,0
APP102878,8000,3500,Self-Employed,35,Married,0.0,662.0,1,6.8,117200.0,118000.0,118000,180,Home,Urban,Graduate,Male,Private,1
APP102879,8000,3000,Salaried,25,Married,2.0,777.0,0,5.0,3600.0,35000.0,125000,360,Personal,Urban,Graduate,Male,Self,1
APP102880,8000,3000,Salaried,46,Single,1.0,730.0,0,16.5,9300.0,259000.0,259000,120,Home,Urban,Graduate,Male,Private,1
APP102881,8000,3000,Business,34,Single,0.0,628.0,1,51.2,8100.0,0.0,313000,60,Personal,Urban,Undergraduate,Male,Private,0
APP102882,8000,0,Salaried,63,Married,2.0,755.0,0,5.0,11100.0,35000.0,68000,180,Business,Semi-Urban,Graduate,Male,Private,1
APP102883,8000,3000,Salaried,47,Married,1.0,529.0,0,30.0,4400.0,29000.0,204000,60,Personal,Urban,Postgraduate,Female,Self,0
APP102884,8000,0,Salaried,36,Married,1.0,697.0,0,83.3,4200.0,192000.0,224000,36,Home,Semi-Urban,Graduate,Male,Self,0
APP102885,8000,0,Business,43,Married,0.0,645.0,0,65.6,4300.0,180000.0,218000,36,Home,Rural,Postgraduate,Female,Self,0
APP102886,8000,3000,Salaried,21,Married,1.0,451.0,2,28.7,5100.0,314000.0,316000,120,Home,Semi-Urban,Graduate,Male,Private,0
APP102887,8000,0,Salaried,47,Married,0.0,571.0,0,90.0,5200.0,271000.0,221000,12,Home,Urban,Postgraduate,Male,Govt,0
APP102888,8000,0,Business,29,Single,0.0,662.0,2,23.3,700.0,130000.0,108000,60,Home,Semi-Urban,Undergraduate,Male,Private,0
APP102889,8000,0,Business,38,Single,0.0,747.0,0,5.0,8900.0,0.0,88000,240,Education,Urban,Undergraduate,Male,Private,0
APP102890,8000,0,Salaried,30,Single,0.0,665.0,2,48.0,6000.0,121000.0,221000,60,Personal,Urban,Graduate,Male,Self,0
APP102891,8000,3000,Self-Employed,31,Married,1.0,637.0,2,68.3,4000.0,11000.0,254000,36,Personal,Urban,Postgraduate,Male,Govt,0
APP102892,8000,3000,Self-Employed,36,Married,1.0,736.0,2,5.0,8900.0,149000.0,166000,360,Home,Rural,Undergraduate,Female,Private,1
APP102893,8000,3000,Self-Employed,38,Single,1.0,688.0,2,9.5,8100.0,326000.0,254000,240,Home,Semi-Urban,Postgraduate,Male,Private,1
APP102894,8000,0,Salaried,37,Married,1.0,769.0,0,33.5,5400.0,127000.0,107000,36,Home,Urban,Graduate,Male,Self,1
APP102895,8000,3000,Business,37,Married,2.0,699.0,4,61.3,8200.0,188000.0,219000,36,Home,Semi-Urban,Postgraduate,Female,Private,0
APP102896,8000,0,Salaried,21,Married,0.0,615.0,0,5.3,4500.0,11000.0,93000,240,Education,Urban,Graduate,Female,Private,1
APP102897,8000,3600,Salaried,61,Single,1.0,716.0,3,12.2,2500.0,192000.0,226000,180,Home,Rural,Undergraduate,Male,Private,1
APP102898,8000,0,Salaried,40,Single,2.0,766.0,0,84.5,57600.0,124000.0,225000,36,Personal,Rural,Postgraduate,Male,Govt,0
APP102899,8000,0,Salaried,42,Married,0.0,806.0,0,33.0,4900.0,82000.0,196000,60,Business,Urban,Graduate,Female,Private,1
APP102900,8000,0,Salaried,34,Single,1.0,616.0,2,5.3,10600.0,0.0,174000,360,Education,Urban,Graduate,Male,Govt,0
APP102901,8000,3000,Self-Employed,29,Married,1.0,631.0,2,6.3,108700.0,5000.0,131000,180,Personal,Semi-Urban,Graduate,Male,Private,1
APP102902,8000,3500,Salaried,39,Married,0.0,759.0,0,5.6,5400.0,70000.0,86000,120,Home,Semi-Urban,Undergraduate,Male,Self,1
APP102903,8000,0,Salaried,40,Single,0.0,739.0,2,38.8,12800.0,79000.0,184000,60,Business,Urban,Graduate,Female,Self,0
APP102904,8000,0,Salaried,51,Single,2.0,634.0,0,64.0,83000.0,146000.0,159000,36,Home,Semi-Urban,Graduate,Male,Private,0
APP102905,8000,3000,Salaried,58,Married,1.0,619.0,0,10.1,1600.0,131000.0,122000,120,Home,Urban,Undergraduate,Female,Self,1
APP102906,8000,0,Business,52,Married,0.0,625.0,2,7.1,30800.0,218000.0,227000,360,Home,Semi-Urban,Graduate,Male,Private,1
APP102907,8000,3000,Salaried,21,Single,2.0,687.0,0,90.0,10100.0,236000.0,212000,12,Home,Urban,Graduate,Female,Self,0
APP102908,8000,0,Salaried,33,Single,2.0,600.0,0,5.0,4900.0,32000.0,158000,360,Personal,Semi-Urban,Postgraduate,Male,Self,1
APP102909,8000,0,Salaried,41,Single,0.0,693.0,3,17.6,8500.0,15000.0,105000,60,Business,Semi-Urban,Graduate,Male,Govt,0
APP102910,8000,0,Salaried,33,Married,1.0,516.0,1,21.9,5600.0,70000.0,217000,120,Personal,Semi-Urban,Graduate,Female,Private,0
APP102911,8000,3000,Salaried,37,Single,1.0,605.0,0,90.0,39200.0,61000.0,301000,12,Education,Semi-Urban,Graduate,Male,Private,0
APP102912,8000,3000,Self-Employed,21,Single,0.0,688.0,1,14.7,8000.0,0.0,255000,180,Personal,Semi-Urban,Postgraduate,Male,Self,0
APP102913,8000,0,Business,47,Married,1.0,589.0,1,5.0,16300.0,1000.0,67000,180,Personal,Urban,Undergraduate,Male,Private,1
APP102914,8000,0,Salaried,21,Single,0.0,626.0,2,5.0,4800.0,0.0,64000,240,Business,Urban,Graduate,Male,Private,0
APP102915,8000,0,Self-Employed,22,Married,0.0,660.0,1,8.7,10900.0,17000.0,138000,180,Personal,Urban,Graduate,Male,Private,1
APP102916,8000,0,Self-Employed,27,Married,0.0,862.0,1,7.6,5500.0,26000.0,75000,120,Personal,Urban,Graduate,Female,Self,1
APP102917,8000,3000,Business,37,Single,3.0,562.0,0,6.2,2000.0,24000.0,154000,240,Personal,Semi-Urban,Undergraduate,Male,Self,0
APP102918,8000,3000,Salaried,21,Married,2.0,701.0,0,85.5,30000.0,0.0,111000,12,Personal,Urban,Graduate,Male,Private,0
APP102919,8000,0,Salaried,27,Married,1.0,579.0,1,8.5,11500.0,130000.0,108000,180,Home,Urban,Undergraduate,Male,Private,0
APP102920,8000,0,Salaried,49,Single,1.0,576.0,1,64.2,17500.0,294000.0,229000,36,Home,Rural,Graduate,Male,Self,0
APP102921,8000,0,Self-Employed,36,Married,0.0,601.0,0,24.1,3900.0,,193000,120,Personal,Semi-Urban,Undergraduate,Female,Self,0
APP102922,8000,3000,Business,42,Married,1.0,633.0,4,5.0,26500.0,,103000,240,Business,Semi-Urban,Postgraduate,Male,Govt,0
APP102923,8000,3000,Salaried,25,Single,0.0,809.0,0,52.8,12900.0,33000.0,243000,36,Education,Urban,Postgraduate,Male,Private,1
APP102924,8000,0,Salaried,37,Married,1.0,785.0,0,5.0,9400.0,26000.0,54000,360,Business,Urban,Graduate,Female,Private,1
